status,old_path,new_path,area,purpose
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-21/results/metrics.json,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-21/results/metrics.json,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-21/results/runs/0012_public_weather_backfill_optimized_pipeline_validation_20260709_20260621_20260621_20260709T182634Z_123852/RESULTS.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-21/results/runs/0012_public_weather_backfill_optimized_pipeline_validation_20260709_20260621_20260621_20260709T182634Z_123852/RESULTS.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-21/results/runs/0012_public_weather_backfill_optimized_pipeline_validation_20260709_20260621_20260621_20260709T182634Z_123852/metrics.json,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-21/results/runs/0012_public_weather_backfill_optimized_pipeline_validation_20260709_20260621_20260621_20260709T182634Z_123852/metrics.json,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-22/ASOF_CONTRACT.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-22/ASOF_CONTRACT.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-22/CONCLUSION.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-22/CONCLUSION.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-22/DATA_MANIFEST.yaml,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-22/DATA_MANIFEST.yaml,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-22/HYPOTHESIS.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-22/HYPOTHESIS.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-22/PROTOCOL.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-22/PROTOCOL.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-22/README.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-22/README.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-22/REPRODUCE.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-22/REPRODUCE.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-22/RESULTS.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-22/RESULTS.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-22/RUN_CONFIG.yaml,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-22/RUN_CONFIG.yaml,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-22/STATUS.yaml,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-22/STATUS.yaml,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-22/metadata/expected_inventory.json,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-22/metadata/expected_inventory.json,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-22/results/metrics.json,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-22/results/metrics.json,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-22/results/runs/0012_public_weather_backfill_optimized_pipeline_validation_20260709_20260622_20260622_20260709T182835Z_116228/RESULTS.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-22/results/runs/0012_public_weather_backfill_optimized_pipeline_validation_20260709_20260622_20260622_20260709T182835Z_116228/RESULTS.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-22/results/runs/0012_public_weather_backfill_optimized_pipeline_validation_20260709_20260622_20260622_20260709T182835Z_116228/metrics.json,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-22/results/runs/0012_public_weather_backfill_optimized_pipeline_validation_20260709_20260622_20260622_20260709T182835Z_116228/metrics.json,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-23/ASOF_CONTRACT.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-23/ASOF_CONTRACT.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-23/CONCLUSION.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-23/CONCLUSION.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-23/DATA_MANIFEST.yaml,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-23/DATA_MANIFEST.yaml,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-23/HYPOTHESIS.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-23/HYPOTHESIS.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-23/PROTOCOL.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-23/PROTOCOL.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-23/README.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-23/README.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-23/REPRODUCE.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-23/REPRODUCE.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-23/RESULTS.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-23/RESULTS.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-23/RUN_CONFIG.yaml,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-23/RUN_CONFIG.yaml,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-23/STATUS.yaml,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-23/STATUS.yaml,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-23/metadata/expected_inventory.json,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-23/metadata/expected_inventory.json,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-23/results/metrics.json,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-23/results/metrics.json,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-23/results/runs/0012_public_weather_backfill_optimized_pipeline_validation_20260709_20260623_20260623_20260709T182835Z_109196/RESULTS.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-23/results/runs/0012_public_weather_backfill_optimized_pipeline_validation_20260709_20260623_20260623_20260709T182835Z_109196/RESULTS.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-23/results/runs/0012_public_weather_backfill_optimized_pipeline_validation_20260709_20260623_20260623_20260709T182835Z_109196/metrics.json,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-23/results/runs/0012_public_weather_backfill_optimized_pipeline_validation_20260709_20260623_20260623_20260709T182835Z_109196/metrics.json,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-24/ASOF_CONTRACT.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-24/ASOF_CONTRACT.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-24/CONCLUSION.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-24/CONCLUSION.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-24/DATA_MANIFEST.yaml,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-24/DATA_MANIFEST.yaml,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-24/HYPOTHESIS.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-24/HYPOTHESIS.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-24/PROTOCOL.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-24/PROTOCOL.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-24/README.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-24/README.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-24/REPRODUCE.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-24/REPRODUCE.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-24/RESULTS.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-24/RESULTS.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-24/RUN_CONFIG.yaml,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-24/RUN_CONFIG.yaml,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-24/STATUS.yaml,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-24/STATUS.yaml,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-24/metadata/expected_inventory.json,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-24/metadata/expected_inventory.json,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-24/results/metrics.json,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-24/results/metrics.json,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-24/results/runs/0012_public_weather_backfill_optimized_pipeline_validation_20260709_20260624_20260624_20260709T183440Z_127008/RESULTS.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-24/results/runs/0012_public_weather_backfill_optimized_pipeline_validation_20260709_20260624_20260624_20260709T183440Z_127008/RESULTS.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-24/results/runs/0012_public_weather_backfill_optimized_pipeline_validation_20260709_20260624_20260624_20260709T183440Z_127008/metrics.json,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-24/results/runs/0012_public_weather_backfill_optimized_pipeline_validation_20260709_20260624_20260624_20260709T183440Z_127008/metrics.json,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-25/ASOF_CONTRACT.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-25/ASOF_CONTRACT.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-25/CONCLUSION.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-25/CONCLUSION.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-25/DATA_MANIFEST.yaml,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-25/DATA_MANIFEST.yaml,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-25/HYPOTHESIS.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-25/HYPOTHESIS.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-25/PROTOCOL.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-25/PROTOCOL.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-25/README.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-25/README.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-25/REPRODUCE.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-25/REPRODUCE.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-25/RESULTS.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-25/RESULTS.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-25/RUN_CONFIG.yaml,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-25/RUN_CONFIG.yaml,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-25/STATUS.yaml,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-25/STATUS.yaml,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-25/metadata/expected_inventory.json,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-25/metadata/expected_inventory.json,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-25/results/metrics.json,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-25/results/metrics.json,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-25/results/runs/0012_public_weather_backfill_optimized_pipeline_validation_20260709_20260625_20260625_20260709T183440Z_109052/RESULTS.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-25/results/runs/0012_public_weather_backfill_optimized_pipeline_validation_20260709_20260625_20260625_20260709T183440Z_109052/RESULTS.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-25/results/runs/0012_public_weather_backfill_optimized_pipeline_validation_20260709_20260625_20260625_20260709T183440Z_109052/metrics.json,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-25/results/runs/0012_public_weather_backfill_optimized_pipeline_validation_20260709_20260625_20260625_20260709T183440Z_109052/metrics.json,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-26/ASOF_CONTRACT.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-26/ASOF_CONTRACT.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-26/CONCLUSION.md,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-26/CONCLUSION.md,hkg-tmax,HKG project consolidation and portability
R100,projects/hkg-tmax/experiments/hkg_tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-26/DATA_MANIFEST.yaml,projects/hkg-tmax/experiments/campaigns/hkg-tmax/0012_public_weather_backfill_optimized_pipeline_validation_20260709/full_robustness_jun10_jul8_rerun4/shards/2026-06-26/DATA_MANIFEST.yaml,hkg-tmax,HKG project consolidation and portability
