dataset_id,source_file,file_type,attribute,source_dtype,semantic_class,row_count,non_null_count,null_count,null_pct,storage_decision,db_layer,model_role,operational_status,quality_action,usefulness_score_0_100,rationale,profile_min,profile_max
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_r15_feature_diagnostics.parquet,parquet,last_date,string,datetime_or_date,68,68,0,0.0,KEEP_RESEARCH_ONLY,research_metrics,RESEARCH_TIME_OR_JOIN_KEY,NOT_DIRECT,AUDIT_CAUSAL_ALIGNMENT_AND_TIMEZONE,60,"Needed to reproduce folds/features, not a meteorological predictor by itself.",2023-12-31T00:00:00+00:00,2023-12-31T00:00:00+00:00
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_r15_feature_diagnostics.parquet,parquet,pearson_with_target,double,numeric,68,68,0,0.0,KEEP_RESEARCH_ONLY,research_metrics,EXPERIMENT_EVIDENCE,NOT_LIVE_INPUT,NONE,70,Preserve experiment evidence for promotion/negative-result memory.,-0.7867768612906115,0.9297820323915756
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_r15_feature_diagnostics.parquet,parquet,spearman_with_target,double,numeric,68,68,0,0.0,KEEP_RESEARCH_ONLY,research_metrics,EXPERIMENT_EVIDENCE,NOT_LIVE_INPUT,NONE,70,Preserve experiment evidence for promotion/negative-result memory.,-0.8028588455099684,0.925747660224144
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_r15_feature_diagnostics.parquet,parquet,feature_mean,double,numeric,68,68,0,0.0,KEEP_RESEARCH_ONLY,research_metrics,EXPERIMENT_EVIDENCE,NOT_LIVE_INPUT,NONE,70,Preserve experiment evidence for promotion/negative-result memory.,-51.53048598949212,12439.755094885393
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_r15_feature_diagnostics.parquet,parquet,feature_std,double,numeric,68,68,0,0.0,KEEP_RESEARCH_ONLY,research_metrics,EXPERIMENT_EVIDENCE,NOT_LIVE_INPUT,NONE,70,Preserve experiment evidence for promotion/negative-result memory.,0.45473981632176813,1967.4437380852946
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_r15_feature_matrix.parquet,parquet,target_tmax_c,double,numeric,23943,23943,0,0.0,KEEP_RESEARCH_ONLY,research_artifacts,LABEL_ONLY,FORBIDDEN_AT_INFERENCE,ENFORCE_COLUMN_FIREWALL,100,Outcome column in research artifact.,7.1,36.6
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_r15_feature_matrix.parquet,parquet,target_date,timestamp[ns],datetime_or_date,23943,23943,0,0.0,KEEP_RESEARCH_ONLY,research_artifacts,RESEARCH_TIME_OR_JOIN_KEY,NOT_DIRECT,AUDIT_CAUSAL_ALIGNMENT_AND_TIMEZONE,60,"Needed to reproduce folds/features, not a meteorological predictor by itself.",1949-06-03T00:00:00+00:00,2023-12-31T00:00:00+00:00
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_r15_feature_matrix.parquet,parquet,year,int32,numeric,23943,23943,0,0.0,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,1949.0,2023.0
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_r15_feature_matrix.parquet,parquet,month,int32,numeric,23943,23943,0,0.0,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,1.0,12.0
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_r15_feature_matrix.parquet,parquet,day_of_year,int32,numeric,23943,23943,0,0.0,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,1.0,366.0
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_r15_feature_matrix.parquet,parquet,doy_sin,double,numeric,23943,23943,0,0.0,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,-0.9999994220246925,0.9999855506507186
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_r15_feature_matrix.parquet,parquet,doy_cos,double,numeric,23943,23943,0,0.0,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,-0.9999791929590823,0.9999907524084426
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_r15_feature_matrix.parquet,parquet,target_year_centered,double,numeric,23943,23943,0,0.0,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,-36.0,38.0
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_r15_feature_matrix.parquet,parquet,target_year_centered_sq,double,numeric,23943,23943,0,0.0,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,0.0,1444.0
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_r15_feature_matrix.parquet,parquet,target_tminus2_tmax_c,double,numeric,23943,23943,0,0.0,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,7.1,36.6
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_r15_feature_matrix.parquet,parquet,target_tminus3_tmax_c,double,numeric,23943,23943,0,0.0,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,7.1,36.6
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_r15_feature_matrix.parquet,parquet,target_tminus7_tmax_c,double,numeric,23943,23943,0,0.0,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,7.1,36.6
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_r15_feature_matrix.parquet,parquet,target_tminus14_tmax_c,double,numeric,23943,23943,0,0.0,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,7.1,36.6
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_r15_feature_matrix.parquet,parquet,target_tminus30_tmax_c,double,numeric,23943,23943,0,0.0,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,7.1,36.6
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_r15_feature_matrix.parquet,parquet,target_tminus2_to_8_mean_c,double,numeric,23943,23943,0,0.0,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,10.442857142857141,35.300000000000004
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_r15_feature_matrix.parquet,parquet,target_tminus2_to_31_mean_c,double,numeric,23943,23943,0,0.0,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,14.963333333333335,33.89333333333333
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_r15_feature_matrix.parquet,parquet,target_tminus2_minus_tminus7_c,double,numeric,23943,23943,0,0.0,RECOMPUTE_FROM_CANONICAL_SOURCES,research_artifacts,SAFE_CANDIDATE_FEATURE,POTENTIAL_PREDICTOR_AFTER_CAUSAL_DEFINITION_AUDIT,VERIFY_ROLLING_WINDOWS_EXCLUDE_T_AND_FOLD_LOCAL_FITS,80,Promising target-memory/calendar research feature; production should recompute rather than read artifact matrix.,-18.0,13.6
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_r15_feature_matrix.parquet,parquet,origin_date,date32[day],datetime_or_date,23943,23943,0,0.0,KEEP_RESEARCH_ONLY,research_artifacts,RESEARCH_TIME_OR_JOIN_KEY,NOT_DIRECT,AUDIT_CAUSAL_ALIGNMENT_AND_TIMEZONE,60,"Needed to reproduce folds/features, not a meteorological predictor by itself.",1949-06-02T00:00:00+00:00,2023-12-30T00:00:00+00:00
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_r15_feature_matrix.parquet,parquet,valid_at_hkt,"timestamp[ns, tz=UTC]",datetime_or_date,23943,23943,0,0.0,KEEP_RESEARCH_ONLY,research_artifacts,RESEARCH_TIME_OR_JOIN_KEY,NOT_DIRECT,AUDIT_CAUSAL_ALIGNMENT_AND_TIMEZONE,60,"Needed to reproduce folds/features, not a meteorological predictor by itself.",1949-06-01T22:00:00+00:00,2023-12-30T12:00:00+00:00
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_r15_feature_matrix.parquet,parquet,release_latency_proven,bool,boolean,23943,23943,0,0.0,KEEP,research_artifacts,LEAKAGE_POLICY_METADATA,GATING_ONLY,NONE,100,Critical eligibility gate; never feed blindly as a meteorological predictor.,,
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_r15_feature_matrix.parquet,parquet,igra_temperature_c_1000hpa,double,numeric,23943,18339,5604,0.234056,KEEP_RESEARCH_ONLY,research_artifacts,BLOCKED_UPPER_AIR_FEATURE,DIAGNOSTIC_ONLY,RECOMPUTE_AFTER_SENTINEL_CLEANING_AND_RELEASE_PROOF,70,"Potentially strong mechanism signal, but source timing and current raw cleaning block deployment.",2.8,31.2
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_r15_feature_matrix.parquet,parquet,igra_dewpoint_depression_c_1000hpa,double,numeric,23943,14065,9878,0.412563,KEEP_RESEARCH_ONLY,research_artifacts,BLOCKED_UPPER_AIR_FEATURE,DIAGNOSTIC_ONLY,RECOMPUTE_AFTER_SENTINEL_CLEANING_AND_RELEASE_PROOF,70,"Potentially strong mechanism signal, but source timing and current raw cleaning block deployment.",0.0,49.0
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_r15_feature_matrix.parquet,parquet,igra_geopotential_height_m_1000hpa,double,numeric,23943,17953,5990,0.250178,KEEP_RESEARCH_ONLY,research_artifacts,BLOCKED_UPPER_AIR_FEATURE,DIAGNOSTIC_ONLY,RECOMPUTE_AFTER_SENTINEL_CLEANING_AND_RELEASE_PROOF,70,"Potentially strong mechanism signal, but source timing and current raw cleaning block deployment.",4.0,279.0
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_r15_feature_matrix.parquet,parquet,igra_wind_speed_mps_1000hpa,double,numeric,23943,17558,6385,0.266675,KEEP_RESEARCH_ONLY,research_artifacts,BLOCKED_UPPER_AIR_FEATURE,DIAGNOSTIC_ONLY,RECOMPUTE_AFTER_SENTINEL_CLEANING_AND_RELEASE_PROOF,70,"Potentially strong mechanism signal, but source timing and current raw cleaning block deployment.",0.0,43.0
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_r15_feature_matrix.parquet,parquet,igra_temperature_c_925hpa,double,numeric,23943,11590,12353,0.515934,KEEP_RESEARCH_ONLY,research_artifacts,BLOCKED_UPPER_AIR_FEATURE,DIAGNOSTIC_ONLY,RECOMPUTE_AFTER_SENTINEL_CLEANING_AND_RELEASE_PROOF,70,"Potentially strong mechanism signal, but source timing and current raw cleaning block deployment.",-1.5,29.8
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_r15_feature_matrix.parquet,parquet,igra_dewpoint_depression_c_925hpa,double,numeric,23943,11547,12396,0.51773,KEEP_RESEARCH_ONLY,research_artifacts,BLOCKED_UPPER_AIR_FEATURE,DIAGNOSTIC_ONLY,RECOMPUTE_AFTER_SENTINEL_CLEANING_AND_RELEASE_PROOF,70,"Potentially strong mechanism signal, but source timing and current raw cleaning block deployment.",0.0,42.0
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_r15_feature_matrix.parquet,parquet,igra_geopotential_height_m_925hpa,double,numeric,23943,11556,12387,0.517354,KEEP_RESEARCH_ONLY,research_artifacts,BLOCKED_UPPER_AIR_FEATURE,DIAGNOSTIC_ONLY,RECOMPUTE_AFTER_SENTINEL_CLEANING_AND_RELEASE_PROOF,70,"Potentially strong mechanism signal, but source timing and current raw cleaning block deployment.",590.0,903.0
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_r15_feature_matrix.parquet,parquet,igra_wind_speed_mps_925hpa,double,numeric,23943,11328,12615,0.526876,KEEP_RESEARCH_ONLY,research_artifacts,BLOCKED_UPPER_AIR_FEATURE,DIAGNOSTIC_ONLY,RECOMPUTE_AFTER_SENTINEL_CLEANING_AND_RELEASE_PROOF,70,"Potentially strong mechanism signal, but source timing and current raw cleaning block deployment.",0.0,41.0
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_r15_feature_matrix.parquet,parquet,igra_temperature_c_850hpa,double,numeric,23943,22904,1039,0.043395,KEEP_RESEARCH_ONLY,research_artifacts,BLOCKED_UPPER_AIR_FEATURE,DIAGNOSTIC_ONLY,RECOMPUTE_AFTER_SENTINEL_CLEANING_AND_RELEASE_PROOF,70,"Potentially strong mechanism signal, but source timing and current raw cleaning block deployment.",0.0,25.2
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_r15_feature_matrix.parquet,parquet,igra_dewpoint_depression_c_850hpa,double,numeric,23943,17740,6203,0.259074,KEEP_RESEARCH_ONLY,research_artifacts,BLOCKED_UPPER_AIR_FEATURE,DIAGNOSTIC_ONLY,RECOMPUTE_AFTER_SENTINEL_CLEANING_AND_RELEASE_PROOF,70,"Potentially strong mechanism signal, but source timing and current raw cleaning block deployment.",0.0,49.0
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_r15_feature_matrix.parquet,parquet,igra_geopotential_height_m_850hpa,double,numeric,23943,22865,1078,0.045024,KEEP_RESEARCH_ONLY,research_artifacts,BLOCKED_UPPER_AIR_FEATURE,DIAGNOSTIC_ONLY,RECOMPUTE_AFTER_SENTINEL_CLEANING_AND_RELEASE_PROOF,70,"Potentially strong mechanism signal, but source timing and current raw cleaning block deployment.",1323.0,1609.0
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_r15_feature_matrix.parquet,parquet,igra_wind_speed_mps_850hpa,double,numeric,23943,22281,1662,0.069415,KEEP_RESEARCH_ONLY,research_artifacts,BLOCKED_UPPER_AIR_FEATURE,DIAGNOSTIC_ONLY,RECOMPUTE_AFTER_SENTINEL_CLEANING_AND_RELEASE_PROOF,70,"Potentially strong mechanism signal, but source timing and current raw cleaning block deployment.",0.0,63.0
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_r15_feature_matrix.parquet,parquet,igra_temperature_c_700hpa,double,numeric,23943,23163,780,0.032577,KEEP_RESEARCH_ONLY,research_artifacts,BLOCKED_UPPER_AIR_FEATURE,DIAGNOSTIC_ONLY,RECOMPUTE_AFTER_SENTINEL_CLEANING_AND_RELEASE_PROOF,70,"Potentially strong mechanism signal, but source timing and current raw cleaning block deployment.",-4.5,17.2
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_r15_feature_matrix.parquet,parquet,igra_dewpoint_depression_c_700hpa,double,numeric,23943,17927,6016,0.251263,KEEP_RESEARCH_ONLY,research_artifacts,BLOCKED_UPPER_AIR_FEATURE,DIAGNOSTIC_ONLY,RECOMPUTE_AFTER_SENTINEL_CLEANING_AND_RELEASE_PROOF,70,"Potentially strong mechanism signal, but source timing and current raw cleaning block deployment.",0.0,49.0
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_r15_feature_matrix.parquet,parquet,igra_geopotential_height_m_700hpa,double,numeric,23943,23077,866,0.036169,KEEP_RESEARCH_ONLY,research_artifacts,BLOCKED_UPPER_AIR_FEATURE,DIAGNOSTIC_ONLY,RECOMPUTE_AFTER_SENTINEL_CLEANING_AND_RELEASE_PROOF,70,"Potentially strong mechanism signal, but source timing and current raw cleaning block deployment.",2985.0,3251.0
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_r15_feature_matrix.parquet,parquet,igra_wind_speed_mps_700hpa,double,numeric,23943,22554,1389,0.058013,KEEP_RESEARCH_ONLY,research_artifacts,BLOCKED_UPPER_AIR_FEATURE,DIAGNOSTIC_ONLY,RECOMPUTE_AFTER_SENTINEL_CLEANING_AND_RELEASE_PROOF,70,"Potentially strong mechanism signal, but source timing and current raw cleaning block deployment.",0.0,75.0
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_r15_feature_matrix.parquet,parquet,igra_temperature_c_500hpa,double,numeric,23943,23277,666,0.027816,KEEP_RESEARCH_ONLY,research_artifacts,BLOCKED_UPPER_AIR_FEATURE,DIAGNOSTIC_ONLY,RECOMPUTE_AFTER_SENTINEL_CLEANING_AND_RELEASE_PROOF,70,"Potentially strong mechanism signal, but source timing and current raw cleaning block deployment.",-18.3,4.2
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_r15_feature_matrix.parquet,parquet,igra_dewpoint_depression_c_500hpa,double,numeric,23943,18026,5917,0.247129,KEEP_RESEARCH_ONLY,research_artifacts,BLOCKED_UPPER_AIR_FEATURE,DIAGNOSTIC_ONLY,RECOMPUTE_AFTER_SENTINEL_CLEANING_AND_RELEASE_PROOF,70,"Potentially strong mechanism signal, but source timing and current raw cleaning block deployment.",0.0,49.0
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_r15_feature_matrix.parquet,parquet,igra_geopotential_height_m_500hpa,double,numeric,23943,23236,707,0.029528,KEEP_RESEARCH_ONLY,research_artifacts,BLOCKED_UPPER_AIR_FEATURE,DIAGNOSTIC_ONLY,RECOMPUTE_AFTER_SENTINEL_CLEANING_AND_RELEASE_PROOF,70,"Potentially strong mechanism signal, but source timing and current raw cleaning block deployment.",5660.0,6000.0
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_r15_feature_matrix.parquet,parquet,igra_wind_speed_mps_500hpa,double,numeric,23943,22565,1378,0.057553,KEEP_RESEARCH_ONLY,research_artifacts,BLOCKED_UPPER_AIR_FEATURE,DIAGNOSTIC_ONLY,RECOMPUTE_AFTER_SENTINEL_CLEANING_AND_RELEASE_PROOF,70,"Potentially strong mechanism signal, but source timing and current raw cleaning block deployment.",0.0,45.8
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_r15_feature_matrix.parquet,parquet,igra_temperature_c_300hpa,double,numeric,23943,23101,842,0.035167,KEEP_RESEARCH_ONLY,research_artifacts,BLOCKED_UPPER_AIR_FEATURE,DIAGNOSTIC_ONLY,RECOMPUTE_AFTER_SENTINEL_CLEANING_AND_RELEASE_PROOF,70,"Potentially strong mechanism signal, but source timing and current raw cleaning block deployment.",-43.0,-20.7
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_r15_feature_matrix.parquet,parquet,igra_dewpoint_depression_c_300hpa,double,numeric,23943,18124,5819,0.243036,KEEP_RESEARCH_ONLY,research_artifacts,BLOCKED_UPPER_AIR_FEATURE,DIAGNOSTIC_ONLY,RECOMPUTE_AFTER_SENTINEL_CLEANING_AND_RELEASE_PROOF,70,"Potentially strong mechanism signal, but source timing and current raw cleaning block deployment.",0.0,49.0
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_r15_feature_matrix.parquet,parquet,igra_geopotential_height_m_300hpa,double,numeric,23943,23072,871,0.036378,KEEP_RESEARCH_ONLY,research_artifacts,BLOCKED_UPPER_AIR_FEATURE,DIAGNOSTIC_ONLY,RECOMPUTE_AFTER_SENTINEL_CLEANING_AND_RELEASE_PROOF,70,"Potentially strong mechanism signal, but source timing and current raw cleaning block deployment.",9360.0,9876.0
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_r15_feature_matrix.parquet,parquet,igra_wind_speed_mps_300hpa,double,numeric,23943,22339,1604,0.066992,KEEP_RESEARCH_ONLY,research_artifacts,BLOCKED_UPPER_AIR_FEATURE,DIAGNOSTIC_ONLY,RECOMPUTE_AFTER_SENTINEL_CLEANING_AND_RELEASE_PROOF,70,"Potentially strong mechanism signal, but source timing and current raw cleaning block deployment.",0.0,81.0
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_r15_feature_matrix.parquet,parquet,igra_temperature_c_200hpa,double,numeric,23943,22840,1103,0.046068,KEEP_RESEARCH_ONLY,research_artifacts,BLOCKED_UPPER_AIR_FEATURE,DIAGNOSTIC_ONLY,RECOMPUTE_AFTER_SENTINEL_CLEANING_AND_RELEASE_PROOF,70,"Potentially strong mechanism signal, but source timing and current raw cleaning block deployment.",-60.0,-41.7
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_r15_feature_matrix.parquet,parquet,igra_dewpoint_depression_c_200hpa,double,numeric,23943,15263,8680,0.362528,KEEP_RESEARCH_ONLY,research_artifacts,BLOCKED_UPPER_AIR_FEATURE,DIAGNOSTIC_ONLY,RECOMPUTE_AFTER_SENTINEL_CLEANING_AND_RELEASE_PROOF,70,"Potentially strong mechanism signal, but source timing and current raw cleaning block deployment.",0.0,38.0
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_r15_feature_matrix.parquet,parquet,igra_geopotential_height_m_200hpa,double,numeric,23943,22817,1126,0.047028,KEEP_RESEARCH_ONLY,research_artifacts,BLOCKED_UPPER_AIR_FEATURE,DIAGNOSTIC_ONLY,RECOMPUTE_AFTER_SENTINEL_CLEANING_AND_RELEASE_PROOF,70,"Potentially strong mechanism signal, but source timing and current raw cleaning block deployment.",12090.0,12710.0
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_r15_feature_matrix.parquet,parquet,igra_wind_speed_mps_200hpa,double,numeric,23943,21735,2208,0.092219,KEEP_RESEARCH_ONLY,research_artifacts,BLOCKED_UPPER_AIR_FEATURE,DIAGNOSTIC_ONLY,RECOMPUTE_AFTER_SENTINEL_CLEANING_AND_RELEASE_PROOF,70,"Potentially strong mechanism signal, but source timing and current raw cleaning block deployment.",0.0,88.0
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_r15_feature_matrix.parquet,parquet,igra_key_level_count,double,numeric,23943,23943,0,0.0,KEEP_RESEARCH_ONLY,research_artifacts,BLOCKED_UPPER_AIR_FEATURE,DIAGNOSTIC_ONLY,RECOMPUTE_AFTER_SENTINEL_CLEANING_AND_RELEASE_PROOF,70,"Potentially strong mechanism signal, but source timing and current raw cleaning block deployment.",0.0,8.0
12_hkg_t24_robust_experiment_outputs,12_hkg_t24_robust_experiment_outputs/hkg_t24_r15_feature_matrix.parquet,parquet,igra_temp_925_minus_850_c,double,numeric,23943,11568,12375,0.516853,KEEP_RESEARCH_ONLY,research_artifacts,BLOCKED_UPPER_AIR_FEATURE,DIAGNOSTIC_ONLY,RECOMPUTE_AFTER_SENTINEL_CLEANING_AND_RELEASE_PROOF,70,"Potentially strong mechanism signal, but source timing and current raw cleaning block deployment.",-9.6,7.199999999999999
