source,item_id,issue_day_utc,cycle_hour,lead_hour_requested,issued_at_utc,valid_at_utc,lead_hour_grib,availability_proxy_utc,variable,grib_short_name,grib_name,grib_type_of_level,grib_level,grib_step_type,grib_units,normalized_units,grid_point_count,bbox_min,bbox_mean,bbox_median,bbox_max,bbox_std
gfs,gfs_20260707_18z_f036,2026-07-07,18,36,2026-07-07T18:00:00Z,2026-07-09T06:00:00Z,,2026-07-08T00:00:00Z,r2,2r,2 metre relative humidity,heightAboveGround,,instant,%,,99,44.70000076293945,67.83434391985035,68.9000015258789,83.30000305175781,9.82968292895275
gfs,gfs_20260707_18z_f036,2026-07-07,18,36,2026-07-07T18:00:00Z,2026-07-09T06:00:00Z,,2026-07-08T00:00:00Z,prmsl,prmsl,Pressure reduced to MSL,meanSea,,instant,Pa,hPa,99,1002.89609375,1004.1126491477272,1004.09609375,1005.032109375,0.5296870214042433
gfs,gfs_20260707_18z_f036,2026-07-07,18,36,2026-07-07T18:00:00Z,2026-07-09T06:00:00Z,,2026-07-08T00:00:00Z,cape,cape,Convective available potential energy,surface,,instant,J kg**-1,J_kg_1,99,153.0,846.6262626262626,856.0,1578.0,373.408395751013
gfs,gfs_20260707_18z_f036,2026-07-07,18,36,2026-07-07T18:00:00Z,2026-07-09T06:00:00Z,,2026-07-08T00:00:00Z,t,t,Temperature,surface,,instant,K,degC,99,28.254296875000023,32.11794618548771,31.954309082031276,38.0543151855469,2.7766881750134726
gfs,gfs_20260707_18z_f036,2026-07-07,18,36,2026-07-07T18:00:00Z,2026-07-09T06:00:00Z,,2026-07-08T00:00:00Z,cin,cin,Convective inhibition,surface,,instant,J kg**-1,J_kg_1,99,-95.0211181640625,-8.223138366082702,-0.0211181640625,-0.0211181640625,18.219747194677968
gfs,gfs_20260707_18z_f036,2026-07-07,18,36,2026-07-07T18:00:00Z,2026-07-09T06:00:00Z,,2026-07-08T00:00:00Z,tp,tp,Total Precipitation,surface,,accum,kg m**-2,kg_m_2,99,0.0,0.9981060606060606,0.875,4.3125,0.9647534679402108
gfs,gfs_20260707_18z_f036,2026-07-07,18,36,2026-07-07T18:00:00Z,2026-07-09T06:00:00Z,,2026-07-08T00:00:00Z,gust,gust,Wind speed (gust),surface,,instant,m s**-1,m_s_1,99,2.9096620082855225,4.261177209892658,4.309661865234375,6.409662246704102,0.6915600279189233
gfs,gfs_20260707_18z_f036,2026-07-07,18,36,2026-07-07T18:00:00Z,2026-07-09T06:00:00Z,,2026-07-08T00:00:00Z,sdswrf,sdswrf,Surface downward short-wave radiation flux,surface,,avg,W m**-2,W_m_2,99,580.416015625,766.1094169231376,779.9520263671875,833.2319946289062,56.56391241076126
gefs_control,gefs_control_20260707_00z_f006,2026-07-07,0,6,2026-07-07T00:00:00Z,2026-07-07T06:00:00Z,,2026-07-07T06:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,avg,%,,99,83.0,98.94949494949496,100.0,100.0,2.483780668978373
gefs_control,gefs_control_20260707_00z_f006,2026-07-07,0,6,2026-07-07T00:00:00Z,2026-07-07T06:00:00Z,,2026-07-07T06:00:00Z,u10,10u,10 metre U wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-2.9540135860443115,-0.8006803360109152,-0.6040136814117432,1.3459863662719729,0.90814384854146
gefs_control,gefs_control_20260707_00z_f006,2026-07-07,0,6,2026-07-07T00:00:00Z,2026-07-07T06:00:00Z,,2026-07-07T06:00:00Z,v10,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-0.4251123070716858,4.56407962908799,4.404887676239014,9.174887657165527,2.892539238848487
gefs_control,gefs_control_20260707_00z_f006,2026-07-07,0,6,2026-07-07T00:00:00Z,2026-07-07T06:00:00Z,,2026-07-07T06:00:00Z,t2m,2t,2 metre temperature,heightAboveGround,,instant,K,degC,99,23.761682128906276,27.917249644886382,28.561700439453148,29.961694335937523,1.469915070886205
gefs_control,gefs_control_20260707_00z_f006,2026-07-07,0,6,2026-07-07T00:00:00Z,2026-07-07T06:00:00Z,,2026-07-07T06:00:00Z,d2m,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,degC,99,22.508447265625023,24.591264266197147,24.708428955078148,26.108422851562523,1.2068041298838943
gefs_control,gefs_control_20260707_00z_f006,2026-07-07,0,6,2026-07-07T00:00:00Z,2026-07-07T06:00:00Z,,2026-07-07T06:00:00Z,tmax,tmax,Maximum temperature,heightAboveGround,,max,K,degC,99,24.316735839843773,28.235940089370285,28.716760253906276,30.016748046875023,1.2610462089967756
gefs_control,gefs_control_20260707_00z_f006,2026-07-07,0,6,2026-07-07T00:00:00Z,2026-07-07T06:00:00Z,,2026-07-07T06:00:00Z,tmin,tmin,Minimum temperature,heightAboveGround,,min,K,degC,99,23.403771972656276,26.878507117069148,27.1037536621094,28.703759765625023,1.5022104880575775
gefs_control,gefs_control_20260707_00z_f006,2026-07-07,0,6,2026-07-07T00:00:00Z,2026-07-07T06:00:00Z,,2026-07-07T06:00:00Z,r2,2r,2 metre relative humidity,heightAboveGround,,instant,%,,99,66.30856323242188,82.4984649504074,83.30856323242188,97.80856323242188,6.228453263558496
gefs_control,gefs_control_20260707_00z_f006,2026-07-07,0,6,2026-07-07T00:00:00Z,2026-07-07T06:00:00Z,,2026-07-07T06:00:00Z,prmsl,prmsl,Pressure reduced to MSL,meanSea,,instant,Pa,hPa,99,1005.689765625,1007.3226349431818,1007.409765625,1008.417734375,0.6714029852402261
gefs_control,gefs_control_20260707_00z_f006,2026-07-07,0,6,2026-07-07T00:00:00Z,2026-07-07T06:00:00Z,,2026-07-07T06:00:00Z,cape,cape,Convective available potential energy,surface,,instant,J kg**-1,J_kg_1,99,174.0,1191.8989898989898,925.0,2426.0,791.7278189453172
gefs_control,gefs_control_20260707_00z_f006,2026-07-07,0,6,2026-07-07T00:00:00Z,2026-07-07T06:00:00Z,,2026-07-07T06:00:00Z,cin,cin,Convective inhibition,surface,,instant,J kg**-1,J_kg_1,99,-19.31787109375,-4.802719578598484,-4.31787109375,-0.31787109375,3.9882748260562826
gefs_control,gefs_control_20260707_00z_f006,2026-07-07,0,6,2026-07-07T00:00:00Z,2026-07-07T06:00:00Z,,2026-07-07T06:00:00Z,tp,tp,Total Precipitation,surface,,accum,kg m**-2,kg_m_2,99,0.4000000059604645,6.410101020878011,6.400000095367432,12.199999809265137,2.595275230517799
gefs_control,gefs_control_20260707_00z_f006,2026-07-07,0,6,2026-07-07T00:00:00Z,2026-07-07T06:00:00Z,,2026-07-07T06:00:00Z,gust,gust,Wind speed (gust),surface,,instant,m s**-1,m_s_1,99,1.5111781358718872,7.874814392340304,8.411177635192871,13.31117820739746,3.2016868636095013
gefs_control,gefs_control_20260707_00z_f006,2026-07-07,0,6,2026-07-07T00:00:00Z,2026-07-07T06:00:00Z,,2026-07-07T06:00:00Z,sdswrf,sdswrf,Surface downward short-wave radiation flux,surface,,avg,W m**-2,W_m_2,99,40.75199890136719,269.64476876307015,250.6080017089844,748.3679809570312,177.0267546325344
gfs,gfs_20260707_18z_f030,2026-07-07,18,30,2026-07-07T18:00:00Z,2026-07-09T00:00:00Z,,2026-07-08T00:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,instant,%,,99,5.0,72.2636364734534,92.8000030517578,100.0,33.8917721028322
gfs,gfs_20260707_18z_f030,2026-07-07,18,30,2026-07-07T18:00:00Z,2026-07-09T00:00:00Z,,2026-07-08T00:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,avg,%,,99,11.399999618530272,73.28484852145417,81.19999694824219,100.0,21.96378276274184
gfs,gfs_20260707_18z_f030,2026-07-07,18,30,2026-07-07T18:00:00Z,2026-07-09T00:00:00Z,,2026-07-08T00:00:00Z,u10,10u,10 metre U wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-3.518878221511841,-1.166352923620831,-1.1188781261444092,0.681121826171875,0.9371505777565068
gfs,gfs_20260707_18z_f030,2026-07-07,18,30,2026-07-07T18:00:00Z,2026-07-09T00:00:00Z,,2026-07-08T00:00:00Z,v10,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-0.2516632080078125,2.501872142946178,1.7483367919921875,7.148336887359619,2.009739576594207
gfs,gfs_20260707_18z_f030,2026-07-07,18,30,2026-07-07T18:00:00Z,2026-07-09T00:00:00Z,,2026-07-08T00:00:00Z,t2m,2t,2 metre temperature,heightAboveGround,,instant,K,degC,99,25.663293457031276,27.63196916676533,27.663293457031276,29.163293457031276,0.7385012374121928
gfs,gfs_20260707_18z_f030,2026-07-07,18,30,2026-07-07T18:00:00Z,2026-07-09T00:00:00Z,,2026-07-08T00:00:00Z,d2m,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,degC,99,22.350030517578148,24.220730929904533,24.150018310546898,25.350030517578148,0.6434199962915103
gfs,gfs_20260707_18z_f030,2026-07-07,18,30,2026-07-07T18:00:00Z,2026-07-09T00:00:00Z,,2026-07-08T00:00:00Z,tmax,tmax,Maximum temperature,heightAboveGround,,max,K,degC,99,25.695214843750023,27.73258808791037,27.895227050781276,29.195214843750023,0.7771469806625658
gfs,gfs_20260707_18z_f030,2026-07-07,18,30,2026-07-07T18:00:00Z,2026-07-09T00:00:00Z,,2026-07-08T00:00:00Z,tmin,tmin,Minimum temperature,heightAboveGround,,min,K,degC,99,22.3632751464844,26.13095807932846,26.463281250000023,28.8632751464844,1.7328565067608228
gfs,gfs_20260707_18z_f030,2026-07-07,18,30,2026-07-07T18:00:00Z,2026-07-09T00:00:00Z,,2026-07-08T00:00:00Z,r2,2r,2 metre relative humidity,heightAboveGround,,instant,%,,99,74.5,81.71919204249527,81.69999694824219,89.30000305175781,2.8119037377780827
gfs,gfs_20260707_18z_f030,2026-07-07,18,30,2026-07-07T18:00:00Z,2026-07-09T00:00:00Z,,2026-07-08T00:00:00Z,prmsl,prmsl,Pressure reduced to MSL,meanSea,,instant,Pa,hPa,99,1005.147890625,1006.135068655303,1006.06390625,1007.56390625,0.5576452991206501
gfs,gfs_20260707_18z_f030,2026-07-07,18,30,2026-07-07T18:00:00Z,2026-07-09T00:00:00Z,,2026-07-08T00:00:00Z,cape,cape,Convective available potential energy,surface,,instant,J kg**-1,J_kg_1,99,263.0,783.1414141414141,662.0,1675.0,348.75298804269374
gfs,gfs_20260707_18z_f030,2026-07-07,18,30,2026-07-07T18:00:00Z,2026-07-09T00:00:00Z,,2026-07-08T00:00:00Z,t,t,Temperature,surface,,instant,K,degC,99,26.516870117187523,28.3259734182647,28.216882324218773,30.516870117187523,0.6850628575900334
gfs,gfs_20260707_18z_f030,2026-07-07,18,30,2026-07-07T18:00:00Z,2026-07-09T00:00:00Z,,2026-07-08T00:00:00Z,cin,cin,Convective inhibition,surface,,instant,J kg**-1,J_kg_1,99,-9.543701171875,-1.2810749092487377,-0.543701171875,0.456298828125,1.9414971760378128
gfs,gfs_20260707_18z_f030,2026-07-07,18,30,2026-07-07T18:00:00Z,2026-07-09T00:00:00Z,,2026-07-08T00:00:00Z,tp,tp,Total Precipitation,surface,,accum,kg m**-2,kg_m_2,99,0.0,2.808712121212121,1.5625,9.75,2.833901711342517
gfs,gfs_20260707_18z_f030,2026-07-07,18,30,2026-07-07T18:00:00Z,2026-07-09T00:00:00Z,,2026-07-08T00:00:00Z,gust,gust,Wind speed (gust),surface,,instant,m s**-1,m_s_1,99,1.1125774383544922,4.141870361385924,3.712577342987061,8.112577438354492,1.787795464360202
gfs,gfs_20260707_18z_f030,2026-07-07,18,30,2026-07-07T18:00:00Z,2026-07-09T00:00:00Z,,2026-07-08T00:00:00Z,sdswrf,sdswrf,Surface downward short-wave radiation flux,surface,,avg,W m**-2,W_m_2,99,40.6879997253418,57.59983833390053,55.68000030517578,73.552001953125,8.359852781294883
gfs,gfs_20260707_18z_f039,2026-07-07,18,39,2026-07-07T18:00:00Z,2026-07-09T09:00:00Z,,2026-07-08T00:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,instant,%,,99,0.0,17.310101017957987,5.699999809265137,100.0,25.719518762861277
gfs,gfs_20260707_18z_f039,2026-07-07,18,39,2026-07-07T18:00:00Z,2026-07-09T09:00:00Z,,2026-07-08T00:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,avg,%,,99,0.0,33.540403951072335,20.100000381469727,100.0,32.36574097522816
gfs,gfs_20260707_18z_f039,2026-07-07,18,39,2026-07-07T18:00:00Z,2026-07-09T09:00:00Z,,2026-07-08T00:00:00Z,u10,10u,10 metre U wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-3.247174024581909,-0.716871038681329,-0.647174060344696,2.152825832366944,1.1569250860285718
gfs,gfs_20260707_18z_f039,2026-07-07,18,39,2026-07-07T18:00:00Z,2026-07-09T09:00:00Z,,2026-07-08T00:00:00Z,v10,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,1.5008544921875,3.5685312471004447,3.6008543968200684,6.300854682922363,0.7677631559160191
gfs,gfs_20260707_18z_f039,2026-07-07,18,39,2026-07-07T18:00:00Z,2026-07-09T09:00:00Z,,2026-07-08T00:00:00Z,t2m,2t,2 metre temperature,heightAboveGround,,instant,K,degC,99,28.3708435058594,29.79408563170772,29.170861816406276,33.17086181640627,1.0749524247994238
gfs,gfs_20260707_18z_f039,2026-07-07,18,39,2026-07-07T18:00:00Z,2026-07-09T09:00:00Z,,2026-07-08T00:00:00Z,d2m,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,degC,99,21.550012207031276,23.93787860292379,24.149987792968773,26.050012207031276,0.8873148034033638
gfs,gfs_20260707_18z_f039,2026-07-07,18,39,2026-07-07T18:00:00Z,2026-07-09T09:00:00Z,,2026-07-08T00:00:00Z,tmax,tmax,Maximum temperature,heightAboveGround,,max,K,degC,99,28.4174743652344,30.661926639441308,30.017480468750023,34.31746826171877,1.70727647279794
gfs,gfs_20260707_18z_f039,2026-07-07,18,39,2026-07-07T18:00:00Z,2026-07-09T09:00:00Z,,2026-07-08T00:00:00Z,tmin,tmin,Minimum temperature,heightAboveGround,,min,K,degC,99,27.950006103515648,29.644949926511224,29.050012207031276,33.14998779296877,1.1581374064083003
gfs,gfs_20260707_18z_f039,2026-07-07,18,39,2026-07-07T18:00:00Z,2026-07-09T09:00:00Z,,2026-07-08T00:00:00Z,r2,2r,2 metre relative humidity,heightAboveGround,,instant,%,,99,52.0,71.08585881705235,73.5999984741211,84.0,7.091936196559528
gfs,gfs_20260707_18z_f039,2026-07-07,18,39,2026-07-07T18:00:00Z,2026-07-09T09:00:00Z,,2026-07-08T00:00:00Z,prmsl,prmsl,Pressure reduced to MSL,meanSea,,instant,Pa,hPa,99,1001.568125,1002.8029940025252,1002.89609375,1003.848125,0.4299904233566567
gfs,gfs_20260707_18z_f039,2026-07-07,18,39,2026-07-07T18:00:00Z,2026-07-09T09:00:00Z,,2026-07-08T00:00:00Z,cape,cape,Convective available potential energy,surface,,instant,J kg**-1,J_kg_1,99,151.0,848.2222222222222,825.0,2064.0,398.3095987744581
gfs,gfs_20260707_18z_f039,2026-07-07,18,39,2026-07-07T18:00:00Z,2026-07-09T09:00:00Z,,2026-07-08T00:00:00Z,t,t,Temperature,surface,,instant,K,degC,99,27.442529296875023,30.33646838255605,29.942529296875023,34.8425231933594,1.4289791878213651
gfs,gfs_20260707_18z_f039,2026-07-07,18,39,2026-07-07T18:00:00Z,2026-07-09T09:00:00Z,,2026-07-08T00:00:00Z,cin,cin,Convective inhibition,surface,,instant,J kg**-1,J_kg_1,99,-55.1051025390625,-7.04449647845644,-3.1051025390625,-0.1051025390625,11.100840064505975
gfs,gfs_20260707_18z_f039,2026-07-07,18,39,2026-07-07T18:00:00Z,2026-07-09T09:00:00Z,,2026-07-08T00:00:00Z,tp,tp,Total Precipitation,surface,,accum,kg m**-2,kg_m_2,99,0.0,0.2727272727272727,0.0,5.625,0.8379349534575433
gfs,gfs_20260707_18z_f039,2026-07-07,18,39,2026-07-07T18:00:00Z,2026-07-09T09:00:00Z,,2026-07-08T00:00:00Z,gust,gust,Wind speed (gust),surface,,instant,m s**-1,m_s_1,99,2.8039140701293945,4.548358601753158,4.403913974761963,6.903913974761963,0.8007852260318368
gfs,gfs_20260707_18z_f039,2026-07-07,18,39,2026-07-07T18:00:00Z,2026-07-09T09:00:00Z,,2026-07-08T00:00:00Z,sdswrf,sdswrf,Surface downward short-wave radiation flux,surface,,avg,W m**-2,W_m_2,99,183.0399932861328,624.2733346958353,669.8400268554688,694.0999755859375,111.06080582066367
gefs_control,gefs_control_20260707_00z_f003,2026-07-07,0,3,2026-07-07T00:00:00Z,2026-07-07T03:00:00Z,,2026-07-07T06:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,avg,%,,99,69.0,98.91919191919192,100.0,100.0,4.47817776720422
gefs_control,gefs_control_20260707_00z_f003,2026-07-07,0,3,2026-07-07T00:00:00Z,2026-07-07T03:00:00Z,,2026-07-07T06:00:00Z,u10,10u,10 metre U wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-2.911318302154541,-0.908086029135368,-0.9613183736801147,0.8686816692352295,0.8191062196096183
gefs_control,gefs_control_20260707_00z_f003,2026-07-07,0,3,2026-07-07T00:00:00Z,2026-07-07T03:00:00Z,,2026-07-07T06:00:00Z,v10,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,1.2275805473327637,5.062126005538786,4.95758056640625,8.717580795288086,2.3288854779798047
gefs_control,gefs_control_20260707_00z_f003,2026-07-07,0,3,2026-07-07T00:00:00Z,2026-07-07T03:00:00Z,,2026-07-07T06:00:00Z,t2m,2t,2 metre temperature,heightAboveGround,,instant,K,degC,99,24.207116699218773,27.67842339409724,27.987115478515648,29.347100830078148,1.32900946927855
gefs_control,gefs_control_20260707_00z_f003,2026-07-07,0,3,2026-07-07T00:00:00Z,2026-07-07T03:00:00Z,,2026-07-07T06:00:00Z,d2m,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,degC,99,22.7499938964844,24.41968519422745,24.549981689453148,25.549981689453148,0.7666605985047962
gefs_control,gefs_control_20260707_00z_f003,2026-07-07,0,3,2026-07-07T00:00:00Z,2026-07-07T03:00:00Z,,2026-07-07T06:00:00Z,tmax,tmax,Maximum temperature,heightAboveGround,,max,K,degC,99,24.350000000000023,27.82777703795772,28.149987792968773,29.350000000000023,1.2479925363605788
gefs_control,gefs_control_20260707_00z_f003,2026-07-07,0,3,2026-07-07T00:00:00Z,2026-07-07T03:00:00Z,,2026-07-07T06:00:00Z,tmin,tmin,Minimum temperature,heightAboveGround,,min,K,degC,99,23.403771972656276,26.89365894047903,27.1037536621094,28.703759765625023,1.4852472664790557
gefs_control,gefs_control_20260707_00z_f003,2026-07-07,0,3,2026-07-07T00:00:00Z,2026-07-07T03:00:00Z,,2026-07-07T06:00:00Z,r2,2r,2 metre relative humidity,heightAboveGround,,instant,%,,99,74.07813262939453,82.60338207206341,81.4781265258789,96.17813110351562,4.779889466474853
gefs_control,gefs_control_20260707_00z_f003,2026-07-07,0,3,2026-07-07T00:00:00Z,2026-07-07T03:00:00Z,,2026-07-07T06:00:00Z,prmsl,prmsl,Pressure reduced to MSL,meanSea,,instant,Pa,hPa,99,1007.12703125,1008.49977114899,1008.61109375,1009.27109375,0.5760217910108874
gefs_control,gefs_control_20260707_00z_f003,2026-07-07,0,3,2026-07-07T00:00:00Z,2026-07-07T03:00:00Z,,2026-07-07T06:00:00Z,cape,cape,Convective available potential energy,surface,,instant,J kg**-1,J_kg_1,99,236.0,923.2424242424242,827.0,1765.0,449.2817183489752
gefs_control,gefs_control_20260707_00z_f003,2026-07-07,0,3,2026-07-07T00:00:00Z,2026-07-07T03:00:00Z,,2026-07-07T06:00:00Z,cin,cin,Convective inhibition,surface,,instant,J kg**-1,J_kg_1,99,-26.8121337890625,-7.589911566840278,-7.8121337890625,0.1878662109375,5.4745611060753205
gefs_control,gefs_control_20260707_00z_f003,2026-07-07,0,3,2026-07-07T00:00:00Z,2026-07-07T03:00:00Z,,2026-07-07T06:00:00Z,tp,tp,Total Precipitation,surface,,accum,kg m**-2,kg_m_2,99,0.1800000071525573,4.411313135666076,4.420000076293945,8.880000114440918,1.9979821458257017
gefs_control,gefs_control_20260707_00z_f003,2026-07-07,0,3,2026-07-07T00:00:00Z,2026-07-07T03:00:00Z,,2026-07-07T06:00:00Z,gust,gust,Wind speed (gust),surface,,instant,m s**-1,m_s_1,99,2.716346740722656,8.418366964417274,8.716346740722656,12.716346740722656,2.314119165235961
gefs_control,gefs_control_20260707_00z_f003,2026-07-07,0,3,2026-07-07T00:00:00Z,2026-07-07T03:00:00Z,,2026-07-07T06:00:00Z,sdswrf,sdswrf,Surface downward short-wave radiation flux,surface,,avg,W m**-2,W_m_2,99,22.447999954223636,211.36533305620907,127.98400115966795,618.7680053710938,187.83400633638783
gefs_control,gefs_control_20260707_00z_f009,2026-07-07,0,9,2026-07-07T00:00:00Z,2026-07-07T09:00:00Z,,2026-07-07T06:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,avg,%,,99,61.0,95.3030303030303,100.0,100.0,8.719483055586352
gefs_control,gefs_control_20260707_00z_f009,2026-07-07,0,9,2026-07-07T00:00:00Z,2026-07-07T09:00:00Z,,2026-07-07T06:00:00Z,u10,10u,10 metre U wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-1.903845191001892,-0.2235421835623606,-0.2038452178239822,1.2761547565460205,0.7965892623891676
gefs_control,gefs_control_20260707_00z_f009,2026-07-07,0,9,2026-07-07T00:00:00Z,2026-07-07T09:00:00Z,,2026-07-07T06:00:00Z,v10,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-0.3918554782867431,4.810467762590358,5.368144512176514,9.488144874572754,2.8977127166225354
gefs_control,gefs_control_20260707_00z_f009,2026-07-07,0,9,2026-07-07T00:00:00Z,2026-07-07T09:00:00Z,,2026-07-07T06:00:00Z,t2m,2t,2 metre temperature,heightAboveGround,,instant,K,degC,99,24.604913330078148,28.390765935724453,28.604913330078148,31.304895019531276,1.3271823181929938
gefs_control,gefs_control_20260707_00z_f009,2026-07-07,0,9,2026-07-07T00:00:00Z,2026-07-07T09:00:00Z,,2026-07-07T06:00:00Z,d2m,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,degC,99,22.004907226562523,24.636221282650745,24.904901123046898,26.304895019531276,1.322428644862258
gefs_control,gefs_control_20260707_00z_f009,2026-07-07,0,9,2026-07-07T00:00:00Z,2026-07-07T09:00:00Z,,2026-07-07T06:00:00Z,tmax,tmax,Maximum temperature,heightAboveGround,,max,K,degC,99,24.598321533203148,28.63871879192316,28.798303222656276,31.998315429687523,1.377444875412874
gefs_control,gefs_control_20260707_00z_f009,2026-07-07,0,9,2026-07-07T00:00:00Z,2026-07-07T09:00:00Z,,2026-07-07T06:00:00Z,tmin,tmin,Minimum temperature,heightAboveGround,,min,K,degC,99,23.850000000000023,27.820708057133857,28.450006103515648,30.050012207031276,1.4699171132649604
gefs_control,gefs_control_20260707_00z_f009,2026-07-07,0,9,2026-07-07T00:00:00Z,2026-07-07T09:00:00Z,,2026-07-07T06:00:00Z,r2,2r,2 metre relative humidity,heightAboveGround,,instant,%,,99,58.3200798034668,80.58068373709014,82.92007446289062,95.12007904052734,7.368987827818439
gefs_control,gefs_control_20260707_00z_f009,2026-07-07,0,9,2026-07-07T00:00:00Z,2026-07-07T09:00:00Z,,2026-07-07T06:00:00Z,prmsl,prmsl,Pressure reduced to MSL,meanSea,,instant,Pa,hPa,99,1003.85828125,1005.684494949495,1005.83828125,1006.86828125,0.7443030193614801
gefs_control,gefs_control_20260707_00z_f009,2026-07-07,0,9,2026-07-07T00:00:00Z,2026-07-07T09:00:00Z,,2026-07-07T06:00:00Z,cape,cape,Convective available potential energy,surface,,instant,J kg**-1,J_kg_1,99,114.0,1273.3232323232323,1156.0,2544.0,811.29834625246
gefs_control,gefs_control_20260707_00z_f009,2026-07-07,0,9,2026-07-07T00:00:00Z,2026-07-07T09:00:00Z,,2026-07-07T06:00:00Z,cin,cin,Convective inhibition,surface,,instant,J kg**-1,J_kg_1,99,-25.61962890625,-4.053972340593434,-2.61962890625,0.38037109375,4.601628205828793
gefs_control,gefs_control_20260707_00z_f009,2026-07-07,0,9,2026-07-07T00:00:00Z,2026-07-07T09:00:00Z,,2026-07-07T06:00:00Z,tp,tp,Total Precipitation,surface,,accum,kg m**-2,kg_m_2,99,0.0,1.9222222128600783,1.399999976158142,5.300000190734863,1.6722666692315866
gefs_control,gefs_control_20260707_00z_f009,2026-07-07,0,9,2026-07-07T00:00:00Z,2026-07-07T09:00:00Z,,2026-07-07T06:00:00Z,gust,gust,Wind speed (gust),surface,,instant,m s**-1,m_s_1,99,1.9136954545974727,7.687432694916773,8.01369571685791,13.313694953918455,3.0745151113154905
gefs_control,gefs_control_20260707_00z_f009,2026-07-07,0,9,2026-07-07T00:00:00Z,2026-07-07T09:00:00Z,,2026-07-07T06:00:00Z,sdswrf,sdswrf,Surface downward short-wave radiation flux,surface,,avg,W m**-2,W_m_2,99,57.93999862670898,357.27757455845074,389.3599853515625,645.739990234375,165.198316394867
gfs,gfs_20260707_18z_f042,2026-07-07,18,42,2026-07-07T18:00:00Z,2026-07-09T12:00:00Z,,2026-07-08T00:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,instant,%,,99,0.0,51.29595953158357,47.70000076293945,100.0,44.64096933284227
gfs,gfs_20260707_18z_f042,2026-07-07,18,42,2026-07-07T18:00:00Z,2026-07-09T12:00:00Z,,2026-07-08T00:00:00Z,tcc,tcc,Total Cloud Cover,atmosphere,,avg,%,,99,0.0,30.215151548310363,19.899999618530277,99.8000030517578,29.12747800657815
gfs,gfs_20260707_18z_f042,2026-07-07,18,42,2026-07-07T18:00:00Z,2026-07-09T12:00:00Z,,2026-07-08T00:00:00Z,u10,10u,10 metre U wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,-2.6385865211486816,-0.6416167317315785,-0.538586437702179,1.661413550376892,0.7743951165151878
gfs,gfs_20260707_18z_f042,2026-07-07,18,42,2026-07-07T18:00:00Z,2026-07-09T12:00:00Z,,2026-07-08T00:00:00Z,v10,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,m_s_1,99,0.6688903570175171,2.4446479557740566,2.468890428543091,4.368890285491943,0.8117932408210998
gfs,gfs_20260707_18z_f042,2026-07-07,18,42,2026-07-07T18:00:00Z,2026-07-09T12:00:00Z,,2026-07-08T00:00:00Z,t2m,2t,2 metre temperature,heightAboveGround,,instant,K,degC,99,25.002313232421898,27.99322855014996,28.502313232421898,30.502313232421898,1.2420329161513055
gfs,gfs_20260707_18z_f042,2026-07-07,18,42,2026-07-07T18:00:00Z,2026-07-09T12:00:00Z,,2026-07-08T00:00:00Z,d2m,2d,2 metre dewpoint temperature,heightAboveGround,,instant,K,degC,99,22.049981689453148,24.2944327306266,24.549981689453148,25.549981689453148,0.9399359355592702
gfs,gfs_20260707_18z_f042,2026-07-07,18,42,2026-07-07T18:00:00Z,2026-07-09T12:00:00Z,,2026-07-08T00:00:00Z,tmax,tmax,Maximum temperature,heightAboveGround,,max,K,degC,99,28.470849609375023,30.68095357875633,30.070855712890648,34.27083740234377,1.69774012973839
gfs,gfs_20260707_18z_f042,2026-07-07,18,42,2026-07-07T18:00:00Z,2026-07-09T12:00:00Z,,2026-07-08T00:00:00Z,tmin,tmin,Minimum temperature,heightAboveGround,,min,K,degC,99,25.002313232421898,27.918480520537425,28.502313232421898,30.502313232421898,1.2171919713717323
