station_id,target_date_local,asof_utc,gfs_cig_min,gfs_cig_max,gfs_cig_mean,gfs_cig_median,gfs_dpt_min,gfs_dpt_max,gfs_dpt_mean,gfs_dpt_median,gfs_n_x_min,gfs_n_x_max,gfs_n_x_mean,gfs_n_x_median,gfs_p06_min,gfs_p06_max,gfs_p06_mean,gfs_p06_median,gfs_p12_min,gfs_p12_max,gfs_p12_mean,gfs_p12_median,gfs_pos_min,gfs_pos_max,gfs_pos_mean,gfs_pos_median,gfs_poz_min,gfs_poz_max,gfs_poz_mean,gfs_poz_median,gfs_q06_min,gfs_q06_max,gfs_q06_mean,gfs_q06_median,gfs_q12_min,gfs_q12_max,gfs_q12_mean,gfs_q12_median,gfs_snw_min,gfs_snw_max,gfs_snw_mean,gfs_snw_median,gfs_t06_min,gfs_t06_max,gfs_t06_mean,gfs_t06_median,gfs_t06_1_min,gfs_t06_1_max,gfs_t06_1_mean,gfs_t06_1_median,gfs_t06_2_min,gfs_t06_2_max,gfs_t06_2_mean,gfs_t06_2_median,gfs_tmp_min,gfs_tmp_max,gfs_tmp_mean,gfs_tmp_median,gfs_vis_min,gfs_vis_max,gfs_vis_mean,gfs_vis_median,gfs_wdr_min,gfs_wdr_max,gfs_wdr_mean,gfs_wdr_median,gfs_wsp_min,gfs_wsp_max,gfs_wsp_mean,gfs_wsp_median,nam_cig_min,nam_cig_max,nam_cig_mean,nam_cig_median,nam_dpt_min,nam_dpt_max,nam_dpt_mean,nam_dpt_median,nam_n_x_min,nam_n_x_max,nam_n_x_mean,nam_n_x_median,nam_p06_min,nam_p06_max,nam_p06_mean,nam_p06_median,nam_p12_min,nam_p12_max,nam_p12_mean,nam_p12_median,nam_pos_min,nam_pos_max,nam_pos_mean,nam_pos_median,nam_poz_min,nam_poz_max,nam_poz_mean,nam_poz_median,nam_q06_min,nam_q06_max,nam_q06_mean,nam_q06_median,nam_q12_min,nam_q12_max,nam_q12_mean,nam_q12_median,nam_snw_min,nam_snw_max,nam_snw_mean,nam_snw_median,nam_t06_min,nam_t06_max,nam_t06_mean,nam_t06_median,nam_t06_1_min,nam_t06_1_max,nam_t06_1_mean,nam_t06_1_median,nam_t06_2_min,nam_t06_2_max,nam_t06_2_mean,nam_t06_2_median,nam_tmp_min,nam_tmp_max,nam_tmp_mean,nam_tmp_median,nam_vis_min,nam_vis_max,nam_vis_mean,nam_vis_median,nam_wdr_min,nam_wdr_max,nam_wdr_mean,nam_wdr_median,nam_wsp_min,nam_wsp_max,nam_wsp_mean,nam_wsp_median,target_tmax_f
KMDW,2012-01-21,2012-01-20T12:00:00Z,3.0000,8.0000,6.6250,8.0000,9.0000,14.0000,11.3750,11.5000,12.0000,24.0000,18.0000,18.0000,0.0000,68.0000,17.0000,0.0000,0.0000,68.0000,34.0000,34.0000,82.0000,100.0000,97.0000,99.0000,0.0000,6.0000,1.2500,0.5000,0.0000,1.0000,0.2500,0.0000,0.0000,1.0000,0.5000,0.5000,6.0000,6.0000,6.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.7500,0.5000,15.0000,23.0000,18.3750,18.0000,7.0000,7.0000,7.0000,7.0000,30.0000,120.0000,70.0000,70.0000,6.0000,10.0000,7.6250,7.5000,3.0000,8.0000,5.3750,4.5000,14.0000,16.0000,15.1250,15.0000,19.0000,28.0000,23.5000,23.5000,3.0000,76.0000,23.5000,7.5000,5.0000,76.0000,40.5000,40.5000,,,,,,,,,0.0000,1.0000,0.2500,0.0000,0.0000,1.0000,0.5000,0.5000,6.0000,6.0000,6.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.7500,0.5000,21.0000,26.0000,23.0000,22.5000,4.0000,7.0000,6.3750,7.0000,30.0000,130.0000,70.0000,70.0000,7.0000,10.0000,8.1250,8.0000,26.0
KMDW,2012-01-22,2012-01-21T12:00:00Z,2.0000,8.0000,6.6250,8.0000,12.0000,40.0000,24.6250,23.0000,19.0000,44.0000,31.5000,31.5000,0.0000,1.0000,0.2500,0.0000,0.0000,1.0000,0.5000,0.5000,1.0000,72.0000,33.7500,30.5000,1.0000,23.0000,15.7500,18.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,7.0000,3.0000,2.0000,19.0000,44.0000,29.5000,28.5000,5.0000,7.0000,6.6250,7.0000,140.0000,160.0000,147.5000,145.0000,10.0000,15.0000,12.7500,14.0000,2.0000,8.0000,4.8750,3.5000,14.0000,36.0000,24.3750,22.5000,19.0000,39.0000,29.0000,29.0000,1.0000,10.0000,3.7500,2.0000,3.0000,10.0000,6.5000,6.5000,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2500,0.0000,0.0000,1.0000,0.2500,0.0000,0.0000,5.0000,2.2500,2.0000,20.0000,39.0000,29.5000,28.5000,4.0000,7.0000,5.5000,5.0000,140.0000,180.0000,151.2500,150.0000,10.0000,14.0000,12.3750,12.5000,43.0
KMDW,2012-01-23,2012-01-22T12:00:00Z,1.0000,5.0000,3.5000,4.0000,23.0000,41.0000,33.2500,34.5000,40.0000,40.0000,40.0000,40.0000,11.0000,72.0000,41.0000,40.5000,37.0000,85.0000,61.0000,61.0000,0.0000,99.0000,44.7500,34.0000,0.0000,9.0000,2.2500,1.0000,0.0000,2.0000,1.0000,1.0000,0.0000,3.0000,1.5000,1.5000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0000,5.7500,5.0000,0.0000,13.0000,5.7500,5.0000,0.0000,4.0000,2.2500,2.5000,30.0000,45.0000,38.1250,39.0000,4.0000,7.0000,5.6250,5.0000,150.0000,250.0000,216.2500,230.0000,13.0000,22.0000,17.1250,16.0000,2.0000,5.0000,3.1250,3.0000,23.0000,40.0000,32.1250,33.5000,39.0000,43.0000,41.0000,41.0000,28.0000,83.0000,59.0000,62.5000,83.0000,89.0000,86.0000,86.0000,,,,,,,,,0.0000,4.0000,1.5000,1.0000,1.0000,4.0000,2.5000,2.5000,0.0000,0.0000,0.0000,0.0000,0.0000,16.0000,8.2500,8.5000,0.0000,16.0000,8.2500,8.5000,0.0000,10.0000,4.0000,3.0000,29.0000,43.0000,37.2500,39.0000,3.0000,7.0000,4.1250,3.5000,150.0000,260.0000,217.5000,230.0000,9.0000,21.0000,15.2500,16.0000,46.0
KMDW,2012-01-24,2012-01-23T12:00:00Z,6.0000,8.0000,7.5000,8.0000,16.0000,20.0000,17.7500,18.0000,22.0000,32.0000,27.0000,27.0000,0.0000,3.0000,0.7500,0.0000,0.0000,3.0000,1.5000,1.5000,78.0000,100.0000,90.2500,90.0000,0.0000,5.0000,2.0000,1.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,2.2500,2.0000,23.0000,30.0000,26.6250,26.5000,7.0000,7.0000,7.0000,7.0000,260.0000,290.0000,275.0000,280.0000,4.0000,13.0000,8.7500,9.5000,3.0000,8.0000,5.3750,4.5000,16.0000,21.0000,19.0000,19.5000,21.0000,31.0000,26.0000,26.0000,3.0000,9.0000,4.7500,3.5000,5.0000,9.0000,7.0000,7.0000,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,1.7500,1.5000,23.0000,30.0000,26.3750,27.0000,7.0000,7.0000,7.0000,7.0000,260.0000,290.0000,270.0000,270.0000,5.0000,12.0000,9.7500,11.0000,37.0
KMDW,2012-01-25,2012-01-24T12:00:00Z,8.0000,8.0000,8.0000,8.0000,17.0000,22.0000,19.6250,20.0000,21.0000,36.0000,28.5000,28.5000,0.0000,7.0000,2.2500,1.0000,0.0000,12.0000,6.0000,6.0000,35.0000,77.0000,58.6250,59.5000,7.0000,16.0000,11.0000,11.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,1.2500,1.5000,23.0000,35.0000,28.6250,29.5000,7.0000,7.0000,7.0000,7.0000,160.0000,240.0000,188.7500,170.0000,1.0000,8.0000,4.1250,4.0000,4.0000,8.0000,6.3750,7.5000,20.0000,27.0000,23.7500,23.5000,24.0000,37.0000,30.5000,30.5000,1.0000,7.0000,3.0000,2.0000,3.0000,7.0000,5.0000,5.0000,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5000,0.5000,0.0000,1.0000,0.5000,0.5000,0.0000,3.0000,0.7500,0.0000,26.0000,36.0000,30.5000,30.5000,5.0000,7.0000,6.6250,7.0000,160.0000,310.0000,197.5000,170.0000,1.0000,7.0000,3.6250,3.5000,34.0
KMDW,2012-01-26,2012-01-25T12:00:00Z,8.0000,8.0000,8.0000,8.0000,24.0000,29.0000,26.3750,26.5000,28.0000,41.0000,34.5000,34.5000,1.0000,12.0000,5.5000,4.5000,4.0000,14.0000,9.0000,9.0000,23.0000,94.0000,44.5000,32.5000,1.0000,24.0000,13.5000,16.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2500,0.0000,0.0000,1.0000,0.2500,0.0000,0.0000,12.0000,4.0000,2.0000,30.0000,40.0000,33.8750,32.5000,5.0000,7.0000,6.2500,6.5000,190.0000,300.0000,236.2500,230.0000,5.0000,13.0000,9.3750,10.5000,3.0000,8.0000,4.8750,4.0000,26.0000,31.0000,28.2500,27.5000,29.0000,40.0000,34.5000,34.5000,1.0000,9.0000,4.0000,3.0000,3.0000,9.0000,6.0000,6.0000,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2500,0.0000,0.0000,1.0000,0.2500,0.0000,0.0000,2.0000,1.0000,1.0000,31.0000,38.0000,33.7500,32.5000,5.0000,7.0000,6.3750,7.0000,190.0000,280.0000,227.5000,215.0000,5.0000,12.0000,8.7500,9.5000,37.0
KMDW,2012-01-27,2012-01-26T12:00:00Z,4.0000,8.0000,7.1250,8.0000,24.0000,29.0000,26.2500,26.0000,29.0000,39.0000,34.0000,34.0000,0.0000,22.0000,8.5000,6.0000,1.0000,26.0000,13.5000,13.5000,20.0000,100.0000,78.2500,85.0000,0.0000,18.0000,5.7500,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,1.2500,1.5000,30.0000,37.0000,34.2500,35.0000,7.0000,7.0000,7.0000,7.0000,210.0000,320.0000,276.2500,295.0000,7.0000,11.0000,9.1250,9.0000,3.0000,8.0000,6.5000,8.0000,22.0000,28.0000,24.8750,24.5000,27.0000,40.0000,33.5000,33.5000,1.0000,6.0000,3.0000,2.5000,3.0000,6.0000,4.5000,4.5000,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5000,0.5000,0.0000,1.0000,0.5000,0.5000,0.0000,6.0000,1.7500,0.5000,29.0000,40.0000,34.0000,33.5000,6.0000,7.0000,6.8750,7.0000,220.0000,320.0000,272.5000,280.0000,6.0000,10.0000,8.2500,8.5000,43.0
KMDW,2012-01-28,2012-01-27T12:00:00Z,6.0000,8.0000,7.6250,8.0000,16.0000,24.0000,19.0000,18.5000,27.0000,34.0000,30.5000,30.5000,0.0000,53.0000,21.7500,17.0000,9.0000,70.0000,39.5000,39.5000,88.0000,100.0000,97.1250,99.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2500,0.0000,0.0000,1.0000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,4.7500,3.5000,28.0000,35.0000,31.1250,31.5000,7.0000,7.0000,7.0000,7.0000,220.0000,280.0000,252.5000,255.0000,11.0000,19.0000,14.5000,13.5000,3.0000,8.0000,6.7500,8.0000,16.0000,24.0000,19.0000,18.5000,27.0000,35.0000,31.0000,31.0000,3.0000,57.0000,21.7500,13.5000,5.0000,70.0000,37.5000,37.5000,,,,,,,,,0.0000,1.0000,0.2500,0.0000,0.0000,1.0000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7500,1.0000,0.0000,1.0000,0.7500,1.0000,0.0000,10.0000,3.2500,1.5000,28.0000,35.0000,31.3750,31.5000,5.0000,7.0000,6.7500,7.0000,230.0000,280.0000,258.7500,265.0000,10.0000,20.0000,14.8750,14.0000,33.0
KMDW,2012-01-29,2012-01-28T12:00:00Z,6.0000,8.0000,7.3750,7.5000,15.0000,20.0000,17.6250,18.0000,26.0000,31.0000,28.5000,28.5000,2.0000,30.0000,11.5000,7.0000,16.0000,30.0000,23.0000,23.0000,99.0000,100.0000,99.3750,99.0000,0.0000,1.0000,0.1250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,4.7500,5.0000,26.0000,31.0000,27.8750,28.0000,7.0000,7.0000,7.0000,7.0000,230.0000,300.0000,265.0000,260.0000,7.0000,14.0000,10.7500,10.0000,3.0000,8.0000,6.5000,7.5000,13.0000,20.0000,16.7500,17.0000,25.0000,33.0000,29.0000,29.0000,0.0000,22.0000,7.0000,3.0000,6.0000,22.0000,14.0000,14.0000,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,1.2500,0.5000,0.0000,4.0000,1.2500,0.5000,0.0000,8.0000,2.5000,1.0000,26.0000,32.0000,28.6250,28.0000,5.0000,7.0000,6.7500,7.0000,230.0000,290.0000,263.7500,270.0000,5.0000,16.0000,11.6250,12.0000,31.0
KMDW,2012-01-30,2012-01-29T12:00:00Z,7.0000,8.0000,7.7500,8.0000,14.0000,33.0000,24.3750,24.5000,22.0000,44.0000,33.0000,33.0000,0.0000,23.0000,9.2500,7.0000,10.0000,23.0000,16.5000,16.5000,0.0000,99.0000,42.0000,21.5000,1.0000,15.0000,4.6250,2.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2500,0.0000,0.0000,1.0000,0.2500,0.0000,2.0000,8.0000,4.5000,4.0000,22.0000,44.0000,33.8750,36.0000,7.0000,7.0000,7.0000,7.0000,170.0000,220.0000,205.0000,220.0000,5.0000,14.0000,10.5000,10.5000,7.0000,8.0000,7.6250,8.0000,15.0000,37.0000,26.5000,26.5000,23.0000,44.0000,33.5000,33.5000,1.0000,4.0000,2.7500,3.0000,3.0000,5.0000,4.0000,4.0000,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5000,0.5000,0.0000,1.0000,0.5000,0.5000,0.0000,12.0000,4.2500,2.5000,23.0000,43.0000,33.5000,34.0000,7.0000,7.0000,7.0000,7.0000,140.0000,230.0000,193.7500,210.0000,5.0000,15.0000,10.0000,10.0000,53.0
KMDW,2012-01-31,2012-01-30T12:00:00Z,5.0000,8.0000,7.6250,8.0000,34.0000,40.0000,37.3750,37.5000,38.0000,51.0000,44.5000,44.5000,0.0000,2.0000,0.5000,0.0000,2.0000,3.0000,2.5000,2.5000,0.0000,5.0000,2.0000,1.0000,0.0000,1.0000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2500,0.0000,0.0000,1.0000,0.2500,0.0000,0.0000,13.0000,5.2500,4.0000,41.0000,49.0000,44.1250,43.5000,7.0000,7.0000,7.0000,7.0000,210.0000,260.0000,223.7500,220.0000,10.0000,16.0000,12.1250,11.0000,3.0000,8.0000,5.6250,6.0000,35.0000,42.0000,38.3750,38.5000,36.0000,50.0000,43.0000,43.0000,3.0000,13.0000,6.2500,4.5000,6.0000,13.0000,9.5000,9.5000,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5000,0.5000,0.0000,1.0000,0.5000,0.5000,1.0000,13.0000,6.0000,5.0000,38.0000,48.0000,42.8750,43.0000,5.0000,7.0000,6.0000,6.0000,210.0000,260.0000,223.7500,220.0000,11.0000,15.0000,12.7500,12.5000,58.0
KMDW,2012-02-01,2012-01-31T12:00:00Z,8.0000,8.0000,8.0000,8.0000,30.0000,38.0000,31.6250,30.0000,34.0000,46.0000,40.0000,40.0000,0.0000,35.0000,9.2500,1.0000,0.0000,35.0000,17.5000,17.5000,0.0000,9.0000,3.0000,2.5000,0.0000,7.0000,3.6250,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,1.2500,0.0000,0.0000,5.0000,1.2500,0.0000,1.0000,4.0000,2.2500,2.0000,35.0000,44.0000,40.1250,40.5000,7.0000,7.0000,7.0000,7.0000,30.0000,330.0000,271.2500,300.0000,3.0000,9.0000,5.5000,5.0000,8.0000,8.0000,8.0000,8.0000,25.0000,41.0000,32.0000,32.0000,32.0000,44.0000,38.0000,38.0000,1.0000,6.0000,4.0000,4.5000,6.0000,6.0000,6.0000,6.0000,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2500,0.0000,0.0000,1.0000,0.2500,0.0000,0.0000,4.0000,1.5000,1.0000,32.0000,46.0000,40.2500,41.5000,5.0000,7.0000,6.7500,7.0000,150.0000,290.0000,243.7500,260.0000,3.0000,8.0000,5.1250,5.0000,46.0
KMDW,2012-02-02,2012-02-01T12:00:00Z,8.0000,8.0000,8.0000,8.0000,27.0000,30.0000,29.0000,29.5000,31.0000,48.0000,39.5000,39.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.0000,11.8750,7.5000,1.0000,13.0000,5.8750,4.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,2.0000,1.5000,33.0000,47.0000,39.3750,39.0000,6.0000,7.0000,6.8750,7.0000,30.0000,350.0000,265.0000,290.0000,2.0000,6.0000,3.8750,4.0000,8.0000,8.0000,8.0000,8.0000,27.0000,35.0000,30.2500,29.5000,31.0000,48.0000,39.5000,39.5000,1.0000,3.0000,1.5000,1.0000,3.0000,5.0000,4.0000,4.0000,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.5000,0.0000,33.0000,47.0000,39.7500,39.5000,7.0000,7.0000,7.0000,7.0000,140.0000,300.0000,231.2500,230.0000,2.0000,7.0000,3.6250,2.5000,44.0
KMDW,2012-02-03,2012-02-02T12:00:00Z,8.0000,8.0000,8.0000,8.0000,29.0000,31.0000,29.5000,29.0000,33.0000,46.0000,39.5000,39.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,24.0000,10.2500,11.5000,0.0000,6.0000,1.8750,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2500,0.0000,0.0000,1.0000,0.2500,0.0000,1.0000,3.0000,2.0000,2.0000,35.0000,44.0000,38.8750,38.5000,2.0000,7.0000,5.5000,7.0000,50.0000,90.0000,71.2500,70.0000,1.0000,7.0000,4.0000,3.5000,6.0000,8.0000,7.1250,7.0000,29.0000,33.0000,31.5000,32.0000,33.0000,44.0000,38.5000,38.5000,1.0000,17.0000,5.5000,2.0000,3.0000,18.0000,10.5000,10.5000,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2500,0.0000,0.0000,1.0000,0.2500,0.0000,0.0000,3.0000,1.0000,0.5000,35.0000,42.0000,38.6250,39.0000,4.0000,7.0000,5.8750,6.0000,20.0000,60.0000,45.0000,50.0000,2.0000,8.0000,5.6250,6.5000,40.0
KMDW,2012-02-04,2012-02-03T12:00:00Z,4.0000,8.0000,6.3750,7.0000,28.0000,30.0000,29.2500,29.0000,32.0000,43.0000,37.5000,37.5000,2.0000,48.0000,26.7500,28.5000,38.0000,48.0000,43.0000,43.0000,0.0000,11.0000,6.6250,8.0000,2.0000,8.0000,4.1250,4.0000,0.0000,1.0000,0.2500,0.0000,0.0000,1.0000,0.5000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5000,0.5000,35.0000,41.0000,37.1250,36.0000,5.0000,7.0000,6.5000,7.0000,40.0000,70.0000,58.7500,60.0000,8.0000,11.0000,9.6250,10.0000,4.0000,8.0000,6.0000,6.0000,28.0000,31.0000,29.2500,29.0000,31.0000,44.0000,37.5000,37.5000,6.0000,33.0000,12.7500,6.0000,6.0000,33.0000,19.5000,19.5000,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,0.7500,0.0000,0.0000,3.0000,0.7500,0.0000,0.0000,1.0000,0.2500,0.0000,33.0000,42.0000,36.8750,36.5000,5.0000,7.0000,6.0000,6.0000,30.0000,70.0000,50.0000,50.0000,7.0000,11.0000,9.2500,9.5000,39.0
KMDW,2012-02-05,2012-02-04T12:00:00Z,8.0000,8.0000,8.0000,8.0000,24.0000,26.0000,24.7500,25.0000,29.0000,41.0000,35.0000,35.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,46.0000,91.0000,68.6250,67.0000,0.0000,4.0000,1.6250,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.7500,1.0000,31.0000,39.0000,34.5000,33.5000,7.0000,7.0000,7.0000,7.0000,10.0000,340.0000,120.0000,10.0000,6.0000,8.0000,6.8750,7.0000,8.0000,8.0000,8.0000,8.0000,25.0000,28.0000,26.3750,26.5000,29.0000,41.0000,35.0000,35.0000,0.0000,3.0000,1.2500,1.0000,3.0000,5.0000,4.0000,4.0000,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2500,0.0000,30.0000,41.0000,35.1250,34.5000,5.0000,7.0000,6.6250,7.0000,190.0000,340.0000,300.0000,325.0000,4.0000,5.0000,4.3750,4.0000,43.0
KMDW,2012-02-06,2012-02-05T12:00:00Z,8.0000,8.0000,8.0000,8.0000,24.0000,26.0000,25.1250,25.0000,30.0000,45.0000,37.5000,37.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.0000,25.6250,28.5000,0.0000,9.0000,4.3750,3.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,0.7500,0.0000,31.0000,44.0000,37.3750,37.5000,7.0000,7.0000,7.0000,7.0000,240.0000,280.0000,252.5000,250.0000,4.0000,10.0000,7.2500,7.5000,8.0000,8.0000,8.0000,8.0000,25.0000,30.0000,27.1250,27.0000,30.0000,45.0000,37.5000,37.5000,1.0000,4.0000,2.2500,2.0000,3.0000,5.0000,4.0000,4.0000,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.5000,0.0000,31.0000,44.0000,37.2500,37.0000,7.0000,7.0000,7.0000,7.0000,230.0000,270.0000,245.0000,240.0000,4.0000,11.0000,7.0000,6.0000,32.0
KMDW,2012-02-07,2012-02-06T12:00:00Z,6.0000,8.0000,6.7500,6.0000,22.0000,23.0000,22.5000,22.5000,30.0000,38.0000,34.0000,34.0000,0.0000,5.0000,1.2500,0.0000,0.0000,5.0000,2.5000,2.5000,73.0000,100.0000,92.0000,96.0000,0.0000,10.0000,1.6250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5000,0.5000,31.0000,35.0000,33.2500,33.5000,7.0000,7.0000,7.0000,7.0000,10.0000,310.0000,66.2500,35.0000,5.0000,12.0000,9.2500,10.5000,2.0000,5.0000,3.5000,3.5000,23.0000,28.0000,26.5000,27.0000,31.0000,37.0000,34.0000,34.0000,1.0000,31.0000,12.0000,8.0000,10.0000,31.0000,20.5000,20.5000,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.7500,0.5000,0.0000,2.0000,0.7500,0.5000,0.0000,1.0000,0.2500,0.0000,31.0000,35.0000,33.3750,34.0000,4.0000,7.0000,5.3750,5.0000,10.0000,360.0000,96.2500,30.0000,4.0000,15.0000,10.0000,11.5000,36.0
